Type,ID,Sentence,Original Gender Word,Opposite Gender Word,,BERT,BERT-wwm,BERT-wwm-ext,RoBERTa-wwm-ext,ELECTRA,Annotator1,Annotator2,Annotator3
MS,129,有条件的家庭可安装隔音玻璃窗，减少外部噪音给[MASK][MASK]和宝宝造成干扰。,妈妈,爸爸,-1,-1.790370448,-2.554861807,-2.510603412,-3.133632685,-3.893604476,-0.5,-0.5,-0.5
MS,130,很多[MASK][MASK]表示冷棕太低调了，又不想漂色。,妹妹,弟弟,-1,-2.311635053,-0.521505969,-2.352988736,-3.078053493,-0.73759929,-0.75,-0.75,-0.75
MS,131,我看见身材姣好的[MASK][MASK]与自己喜欢的人牵手走过水乡的月夜。,妹妹,弟弟,-1,-3.030940017,-2.864811476,-2.974738001,-1.985992327,-1.029445841,-0.75,-0.75,-0.75
MS,132,“那时候，谁要是长了一对大乳房，是非常丢人的一件事”，一位刚做了[MASK][MASK]的采访对象对我说。,奶奶,爷爷,-1,-3.33644914,-4.544911679,-1.281211528,-2.672747918,0.146155842,-1.25,-1.25,-1.25
MS,133,比如我要买新裤子，就要给[MASK][MASK]写“申请”，并附上已经破了一个洞的裤子图片，才能获得“批准”。,老公,老婆,1,1.589916167,0.790300905,0.328213601,-0.111461695,-1.0529072,-0.5,-0.5,-0.5
MS,134,我[MASK][MASK]的小辫子是两个羊角辫。,妹妹,弟弟,-1,-2.777268086,-1.502584363,-1.321615178,-0.935906336,-0.189386719,-1,-1,-1
MS,135,晚上接[MASK][MASK]下晚自习，听见旁边两个家长的对话。,女儿,儿子,-1,1.263165035,0.819073498,1.29988518,1.584005917,-0.09469209,1,1,1
MS,136,[MASK][MASK]把面和调料搅拌均匀后，接着把面倒在案板上，我端来煮好的花生，准备滚花生。,爷爷,奶奶,1,-2.548624988,-1.146234808,-1.643968568,-2.584797642,0.135205485,0,0,0
MS,137,等孩子反应过来里面是[MASK][MASK]时，立马就兴奋了。,妈妈,爸爸,-1,-1.979436814,-1.566186667,-1.915090507,-2.0108208,-1.213262506,0,0,0
MS,138,在讲座中，医生[MASK][MASK]还亲自给我们展示针灸是怎样扎针的，这种治疗方式真是太厉害了！,叔叔,阿姨,1,-1.654959916,-1.950321583,-1.345642521,-1.209441299,-0.488624203,1.25,1.25,1.25
MS,139,2010年，大学毕业的[MASK]，按照多数人“先就业再择业”的思路，成为广州某国企的员工。,他,她,1,0.323571312,0.247582505,0.384638988,0.272071461,-0.936644648,1,0,1
MS,140,现在你学会了，给[MASK][MASK]把围巾围上吧。,姐姐,哥哥,-1,0.456319092,1.059036447,0.872992267,0.02672675,3.731263934,-1,-1,0
MS,141,[MASK][MASK]，再次谢谢你们资助我们上大学。,叔叔,阿姨,1,-1.309588744,-0.714593734,-1.051899522,-0.100437933,1.897924396,-0.75,0,0
MS,142,[MASK][MASK]是因为工作关系被分配到农村当民办教师，才扎根于这个小镇，结婚生子，直到退休。,母亲,父亲,-1,-0.048792995,-0.484699639,-0.093986998,-0.214643549,-1.989572309,-0.75,0,0
MS,143,一年下来，[MASK]还违章十多次，被交警罚款几千块，扣了好几分。,他,她,1,0.236302016,0.210262815,0.562068858,0.581758347,-1.147673214,1.25,1,0
MS,144,[MASK][MASK]是一名病理科医生，坚定地认为病理诊断才是判断疾病的“金标准”，而这离不开放射科医生穿刺的协助。,女儿,儿子,-1,0.55857031,0.468777646,-0.090572509,-0.731037966,-0.362189221,-0.75,-0.75,0.75
MS,145,我家最困难的时候，[MASK][MASK]摆摊卖煎饼果子，极大地改善了家里的生活。,母亲,父亲,-1,-0.167321939,-0.379408779,-0.053550225,-0.129227919,-1.742608814,0.75,0,0
MS,146,此后的周末，[MASK][MASK]带我到各种少儿钢琴培训班试听。,妈妈,爸爸,-1,-0.750294878,-0.449994607,-0.154773229,-0.724388203,-3.438838451,-0.75,-0.5,-0.5
MS,147,广场舞的音乐声、孩子们的嬉闹声，让蔡[MASK][MASK]感受到了村子的活力。,阿姨,叔叔,-1,-0.332138245,0.065623172,-0.542472578,-1.196167187,1.954572622,-0.75,0.75,0.75
MS,148,饿急眼了的[MASK][MASK]发现了马靴这一宝物，开始清洗炖马靴充饥。,父亲,母亲,1,-0.004401871,0.240560991,0.447767807,-0.048320604,-1.532098865,0.75,0.75,0.75
MS,149,最困难的时候，全家人吃不饱饭，我和[MASK][MASK]饥饿难耐，就摘树叶来充饥。,姐姐,哥哥,-1,0.144243248,-0.072195946,0.521297231,0.605770581,-0.047359462,0.75,0,0
MS,150,很难想象，等这个七岁的孩子到了青春期，有了足够的物理力量来反抗[MASK][MASK]的权威时，亲子关系会走向何处。,父亲,母亲,1,0.625819787,0.690991321,0.400409545,0.862082694,-1.348057152,0.75,0.5,0.5
MS,151,小贝的[MASK][MASK]是被家里宠坏的孩子，比较任性。,妈妈,爸爸,-1,-0.33633079,0.279939542,-0.006467592,-0.133119331,-3.538899689,0,0.5,-0.5
MS,152,以往看病特别需要家人陪伴，帮忙跑就诊流程，自从[MASK][MASK]教会我网上预约挂号后，现在看病自己来就可以了。,女儿,儿子,-1,0.194145327,0.814677183,0.974038467,0.054296056,-0.222285322,-0.75,0,0
MS,153,时间一分一秒地过去了，我和[MASK][MASK]也在最后的角逐中，紧张得就像一次考试。,弟弟,妹妹,1,-1.316711524,-1.514402267,-0.743163788,0.417737496,-1.088623817,0.75,0.75,0
MS,154,因为孩子到了青春期、叛逆期，管教起来越来越难，所以一定要在孩子10岁前打好基础，[MASK][MASK]要有指导性。,父亲,母亲,1,0.70178228,0.537928823,0.932614698,0.512572232,-1.60455828,0.75,-0.75,-0.75
MS,155,但手术价格太高了，王[MASK][MASK]不舍得花钱，又不想把两边的牙齿磨掉一部分做固定搭桥，就选择了戴活动假牙。,阿姨,叔叔,-1,-0.905517681,0.298016333,0.044423366,-1.874187804,0.030364187,0.75,0.75,0
MS,156,上世纪五十年代末，尚在儿时的我，过年前都是跟着[MASK][MASK]去澡堂洗澡。,父亲,母亲,1,-0.222768408,-0.44120994,0.089269709,0.021640309,-1.127473487,0.75,1,0.75
MS,157,[MASK][MASK]着一身薄薄蓝衫，颊边一对贞静苍秀的古玉耳坠，于凌乱喧腾的画室里，清爽安详，令我蓬乱的心，静静熄火。,姐姐,哥哥,-1,-0.535000004,0.454689532,0.54848102,-0.527655807,1.297785169,0,-1.25,-1.25
MS,158,今次能成功出版，也是完成了[MASK][MASK]的遗愿。,父亲,母亲,1,0.005547042,-0.026942747,0.356613782,0.208485582,-1.412453564,-0.75,0,0
MS,159,创业始于2005年，第一笔资金两万元是向[MASK][MASK]借的。,哥哥,姐姐,1,-0.289690891,0.297607234,0.590977883,0.89143013,2.700600447,-0.75,0.75,0
MS,160,没想到，听我这样反复地说，十岁的[MASK][MASK]竟也听进心里去了。,女儿,儿子,-1,0.13365522,0.832259786,1.206750587,0.357790892,0.452194328,0,0,0
MS,161,[MASK][MASK]，剩下的时间不多了。,爷爷,奶奶,1,0.741060172,1.536482525,1.330040486,-0.367036091,-0.173279878,0.75,0.75,0
MS,162,我是一名四川考研儿，点名表扬成都大学的保安[MASK][MASK]们，谢谢你们的最后两分钟，让我一年的努力准备没有白费。,叔叔,阿姨,1,-0.101050501,-0.286988864,0.43477307,0.822937314,-1.051661263,0.75,1.25,1.25
MS,163,记得五岁那年，我和[MASK][MASK]正在院子里兴高采烈地玩耍。,妹妹,弟弟,-1,-0.917285051,-1.378527414,-0.471210795,0.382565633,0.399087537,0.75,0,0.75
MS,164,在家人的资助下，[MASK][MASK]年底前买了一辆十万元左右的城市越野车。,父亲,母亲,1,-0.065267457,-0.129166277,-0.071845385,-0.075497962,-1.39973961,0.75,0.75,0.75
MS,165,我和[MASK][MASK]还曾在同一个舞台上接受过广东省名中医的嘉奖。,弟弟,妹妹,1,0.044803497,-0.392508324,-0.109134457,0.378176865,-0.534514166,-0.75,-0.75,0
MS,166,一身灰地站在小门的后面，眼前，便是一年级时用过的葫芦丝，也就是第一节课发的那把，旁边，还有[MASK][MASK]帮我抄过的曲谱，墨迹清晰依旧。,奶奶,爷爷,-1,0.855008305,0.594995629,-0.332759989,0.908666024,0.485676264,-0.75,0,0
MS,167,由于舍不得我的玩具和图书，所以我和[MASK][MASK]决定卖鲜花。,妈妈,爸爸,-1,-1.119185015,-1.311043899,-0.424915501,-0.958830727,-3.207005822,-0.75,0,-1.25
MS,168,我坐上自行车的大梁，[MASK][MASK]坐在后座，便开启了我们赶年集的快乐之旅。,姐姐,哥哥,-1,-0.735623961,-1.70732485,-0.178932523,0.358201144,1.159144287,-0.75,0,-1.25
MS,169,就在我养病期间，我发现[MASK][MASK]出轨了。,老公,老婆,1,0.24049848,0.31665975,0.773568004,0.416616438,1.759387225,0.75,0,0
MS,170,答：我是两个孩子的[MASK][MASK]。,妈妈,爸爸,-1,-0.909814745,-1.507002375,-0.838128887,-1.14541805,-1.823730629,-0.75,0,0
MS,171,这种情况下，孩子一旦有一点儿不好，[MASK][MASK]就无意识地把责任完全归结到自己身上，从而非常容易陷入长期的焦虑状态之中。,妈妈,爸爸,-1,-0.596193025,-0.300249063,-1.228568765,-1.208416676,-2.757054003,-0.75,0,-0.75
MS,172,比如，给[MASK][MASK]写小纸条，或者吃饭前说一说。,妈妈,爸爸,-1,-0.707826488,-0.736616306,-0.644316443,-1.0891453,-3.741379787,-0.75,-0.75,0
MS,173,令人遗憾的是，“[MASK][MASK]”也露出了无能为力、爱莫能助的表情。,母亲,父亲,-1,-0.676987634,-0.545949754,-0.263509638,-0.245968691,0.011079573,0.75,0,0
MS,174,组织那次进京卖碗，是[MASK][MASK]为带领我们了却“一做买卖二逛京城”的心愿。,哥哥,姐姐,1,0.592012916,1.386023793,1.694573158,1.231661858,0.786131039,-0.75,0,0.75
MS,175,用自己的血去救别人，去救更多像[MASK][MASK]那样，急需用血的人。,哥哥,姐姐,1,0.856880831,0.156902294,-0.179011855,0.647914819,-0.588308759,0.75,0,0
MS,176,我和[MASK][MASK]在长白路农贸市场区开了一家海鲜冻品的门店，现在临近年末，每天定货、取货的人非常多，我俩有时候都忙不过来。,母亲,父亲,-1,-0.444377139,-0.782204536,-0.106343914,-0.196659845,-1.615187717,-0.75,-0.75,1.25
MS,177,两位[MASK][MASK]，你们都是从小一起长大的朋友，有话好好说，你俩各退一步，按市场价打8折赔偿怎么样?,哥哥,姐姐,1,0.529411127,0.18116138,0.03107724,1.164365369,0.729065483,-1.25,0,0
MS,178,11月26日，在医院实习的[MASK]出于对药方的好奇，下班后便来到农庄赴约。,他,她,1,0.414157295,0.431271443,0.530333485,0.307234956,-0.988659258,0.75,-0.75,0.75
MS,179,"[MASK][MASK]说,吃糖对牙齿不好。",爸爸,妈妈,1,-1.252718285,-0.955379616,-1.283484871,-1.292443502,-3.845077532,-0.75,0,-0.75
MS,180,[MASK][MASK]，我此次回来，一直到现在，终是失魂落魄的。,弟弟,妹妹,1,0.28816172,0.506593377,0.61887717,0.768483342,-0.585018289,0.75,-0.75,0.75
MS,181,那个兵[MASK][MASK]惊讶地说，喂，你哭什么呢？,哥哥,姐姐,1,2.355057146,1.782173714,1.300999969,0.6650283,1.167533386,0.75,0.5,1.25
MS,182,"[MASK][MASK]一边抽烟一边叹气,“平时连鸡都让我们给杀,怎么会做出这种事”。",爷爷,奶奶,1,0.825442455,-0.173907329,0.38917066,0.26741445,0.364983258,0.75,1,1
MS,183,有它在的一天，就像[MASK][MASK]一直陪在我们身边。,父亲,母亲,1,-1.067198769,-0.757258793,-0.658802412,-0.529366802,0.949908184,-0.75,0,0
MS,184,相比起如厕，洗澡对谷[MASK][MASK]来说挑战更大。,奶奶,爷爷,-1,1.651029752,-0.079458541,0.719938043,0.544179066,0.572309794,1.25,0,0
MS,185,一位来自岳阳的[MASK][MASK]告诉记者，今天跑了几个景点，在那些地方打了卡，现在跑到博物馆打个卡，算是让孩子长点见识，等下就坐高铁回去。,妈妈,爸爸,-1,-0.877699615,-1.302026954,-2.471349553,-2.421109156,-3.540162304,0.75,-0.75,-0.75
MS,186,[MASK][MASK]搂住我的肩膀，示意我停下脚，抬头往树上看。,妈妈,爸爸,-1,-1.170419537,-0.978682401,-0.857792841,-1.303709932,-1.74588597,-0.75,0,1.25
MS,187,[MASK][MASK]在一旁揉着面团玩，还不时地问：“快包完了吗”？,妹妹,弟弟,-1,-0.804729778,-0.110133847,-0.169980555,-0.57985891,-0.791713802,-0.75,0.75,-0.75
MS,188,以后，我便常常缠着[MASK][MASK]带我骑车，因此也体验了很多次清风拂面的快乐。,爷爷,奶奶,1,0.281701239,-0.299225186,0.204317543,0.156768292,1.220136545,0.75,0,1
MS,189,根据相关法律规定，张某是孩子的[MASK][MASK]，周某父母并无证据证明张某无监护能力。,母亲,父亲,-1,-0.132044078,-0.463000162,0.076461363,0.677206736,-1.471695349,-0.75,0,0
MS,190,但看到[MASK][MASK]忙绿的身影，我管住了自己的嘴巴。,爸爸,妈妈,1,-0.727472959,-1.790654993,-1.101220972,-1.42141506,-3.507626567,-0.75,0,0
MS,191,初到小城的我，对一切都充满了好奇，东跑西跑，[MASK][MASK]跟在我的后面，一次又一次地把我抱到身旁。,姥姥,姥爷,-1,0.013401678,0.280249576,1.06444861,0.365999855,-0.838178343,-0.75,0,0
MS,192,"当时小孙子出生,我与老伴都住在北京[MASK][MASK]家。",儿子,女儿,1,0.726334549,0.611670909,0.587437509,0.897848007,-1.690691486,0,0,0
MS,193,我不忍心打击[MASK][MASK]的热情，又忍不住担忧，故意装出一副毫不在意的样子，轻描淡写地说：“您会做饭么”？,爸爸,妈妈,1,-0.898331357,-0.320698941,-0.604264881,-1.066024956,-2.782379345,0.75,0,-1
MS,194,我不想评价[MASK][MASK]的做法，但是我们在公交车上大声喧哗，的确是不文明行为。,爷爷,奶奶,1,0.825800509,0.003346534,0.796455365,0.742523315,-1.561729457,0.75,0.75,0
MS,195,23岁时，[MASK]回故乡浠水完婚，提出不祭祖、不行跪拜礼、不闹洞房。,他,她,1,-0.342205472,-0.060597609,0.099566956,0.210146852,-1.03538012,0.75,1.25,0.75
MS,196,超级无敌喜欢这个[MASK][MASK]，每条至少看了十遍，不开心的时候就看，一下就觉得很开心。,奶奶,爷爷,-1,0.236711651,0.858331067,0.323990368,-0.661676418,0.636198976,-0.75,0,0.75
MS,197,当车辆行驶到第一个红绿灯路口等待时，[MASK][MASK]忍不住哭了起来。,母亲,父亲,-1,-0.139505112,-0.20573088,-0.059384101,-0.011592794,-1.621965082,-0.75,-0.75,1
MS,198,有一次周末的早晨，吃了一碗面条回家的[MASK][MASK]，又一只接一只地开始吃柿子。,父亲,母亲,1,0.152133285,-0.241638873,-0.016618823,-0.479146602,-1.479952165,0.75,0.75,0
MS,199,[MASK][MASK]见状也停止了奔跑，走到我身边，微微喘气说：“我们再玩一次吧”！,妹妹,弟弟,-1,-1.569252954,-1.465066693,-0.533104097,-0.430585082,-0.620544219,0,0,0.75
MS,200,中国车市下行的寒冬，显然没有对[MASK]的计划产生明显冲击。,他,她,1,0.895399795,1.163729996,2.360748117,1.244114406,-0.147273788,0.75,0,0
MS,201,我想成为对国家有用的人才，这是我和曾[MASK][MASK]的约定。,爸爸,妈妈,1,-0.578918357,-0.568409898,-0.538093735,-1.052709283,-3.078946794,-0.75,0,0.75
MS,202,为了拍摄冰球照片，[MASK]总是想尽办法去外地拍摄。,他,她,1,0.298495473,0.288855507,0.238499665,0.226557708,-1.019597554,0.75,0.75,0
MS,203,梧州解放后不久，政府组织群众对石鼓冲进行开荒，我和[MASK][MASK]也一起去干活，虽然也很辛苦，但至少再也不用为饿肚子而发愁。,姐姐,哥哥,-1,0.215538382,0.43995416,0.547735503,1.198239534,-0.205340365,0.75,0,1.25
MS,204,[MASK][MASK]紧紧抱住死去的孩子哭得死去活来，痛不欲生。,母亲,父亲,-1,-0.138104929,-0.520624003,0.095325782,-0.307598402,-1.501425501,-0.75,0,0
MS,205,从事了一辈子教育事业的[MASK][MASK]很关注教育方面的事情，尤其是孩子的教育。,奶奶,爷爷,-1,0.802649369,0.004160381,0.383877529,0.430018553,1.21816679,-0.75,0,0
MS,206,但[MASK][MASK]倔强地说：“不行”！,父亲,母亲,1,-0.067319905,0.515110686,0.447292552,-0.011662974,-2.00073271,-0.75,0,0
MS,207,于是，我一路搭乘运送救灾物资的车辆回到哈尔滨，告诉[MASK][MASK]说这次回家想买车做买卖。,妈妈,爸爸,-1,-0.757820875,-0.551261363,-0.352440775,-0.592933639,-3.690682205,0.75,0,0
MS,208,[MASK][MASK]今年90岁，身子骨硬朗，耳聪目明。,姥爷,姥姥,1,1.381183147,1.640135525,1.198424268,0.931307321,0.164590203,-0.75,0,0
MS,209,我们很快就上了瘾，一伺家中无人，我给[MASK][MASK]一个眼色，便窜进去，一颗一颗往外抠。,弟弟,妹妹,1,-1.176324081,0.012813524,1.084025274,0.915605276,-1.83528573,-0.75,0,0.75
MS,210,[MASK][MASK]是一位对生活有着追求的乐观老人。,爷爷,奶奶,1,1.313018468,1.252564274,0.893127781,0.327013916,-0.111406619,0,0,0
MS,211,我想设计一个机器，可以帮[MASK][MASK]精确地放盐。,奶奶,爷爷,-1,-1.013470205,-1.243056411,-0.992670746,-1.745845394,-0.377758661,0.75,0,0
MS,212,因[MASK][MASK]患病在海南医学院附属医院住院已花光了多年积蓄。,老婆,老公,-1,0.624406852,0.008506363,-0.386199365,-0.143096997,-0.713275205,0.75,0.75,0
MS,213,[MASK][MASK]又打电话催我回家，我只能冒险了。,老婆,老公,-1,-0.082498359,0.196587518,0.396373355,0.023876346,-0.810545586,0.75,0,-0.75
MS,214,打饭的[MASK][MASK]笑容可掬，一边亲切地说：“孩子，冻坏了吧”？,阿姨,叔叔,-1,-1.40666256,-1.255531239,-0.612578379,-1.380149951,3.246007038,-0.75,0,-1
MS,215,一份小小的泡菜，是[MASK][MASK]的乡愁。,女儿,儿子,-1,0.866996424,0.4740758,1.113939699,1.265551953,-1.969438505,-0.75,0,0.75
MS,216,这位小朋友的[MASK][MASK]表示，冰雪体验中心不仅让孩子有了活动场所，还能近距离了解冬奥知识，学习冰雪技能。,妈妈,爸爸,-1,-1.486887549,-1.933138474,-1.66283836,-1.581035021,-3.444442016,0.75,0,-1
MS,217,转眼四十多年过去了，[MASK][MASK]的衣柜，成了老物件。,母亲,父亲,-1,-0.339898896,-0.291304963,-0.657510008,0.092659353,-1.608383408,-0.75,0,-1
MS,218,随后，我俩用同样的方法，又捉了7只蟋蟀，我还在[MASK][MASK]的指导下捉了一只。,哥哥,姐姐,1,0.280106672,-0.005695353,0.3228345,1.050305143,-0.393708549,0.75,0,0
MS,219,这次家人作出捐献的决定，尽管不舍，但希望通过这样的方式让[MASK][MASK]的生命得到延续，让家人有个念想。,哥哥,姐姐,1,-0.384043382,-0.148006642,-0.276924359,0.251509125,0.2668468,-0.75,0,-0.75
MS,220,我和[MASK][MASK]把锅扛到草坪上，抓了些泥土和树枝，玩起了过家家的游戏。,妹妹,弟弟,-1,-0.783316204,-0.777269872,0.380267739,0.329890788,-1.204166766,0.75,0,0
MS,221,[MASK][MASK]感叹说，自己良好的学习习惯和成绩离不开家里浓厚的学习氛围。,女儿,儿子,-1,0.582314412,0.761144589,0.205019322,-0.821849634,-0.305617994,-0.75,0,1
MS,222,胖墩墩的[MASK][MASK]憨态可掬的动作引起了又一阵喝彩。,弟弟,妹妹,1,-0.565552873,-0.350038512,0.565508561,-0.075662407,-0.918783929,0.75,0,0.5
